"year","site","transect","PANINT","STRPURAD","mpa_status","reserve","year_mpa"
2015,"SCI_VALLEY","CEN-OUTER-1",0,0.8,"reference","OUT",0
2015,"SCI_VALLEY","CEN-OUTER-2",0,0.9,"reference","OUT",0
2015,"SCI_VALLEY","E-INNER-1",0.1,0,"reference","OUT",0
2015,"SCI_VALLEY","E-INNER-2",0.233333333333333,0,"reference","OUT",0
2015,"SCI_VALLEY","E-OUTER-1",0,0.516666666666667,"reference","OUT",0
2015,"SCI_VALLEY","E-OUTER-2",0.0333333333333333,0.35,"reference","OUT",0
2015,"SCI_VALLEY","W-INNER-1",0,7.88333333333333,"reference","OUT",0
2015,"SCI_VALLEY","W-INNER-2",0.0166666666666667,6.68333333333333,"reference","OUT",0
2015,"SCI_VALLEY","W-OUTER-1",0,5.95,"reference","OUT",0
2015,"SCI_VALLEY","W-OUTER-2",0,20.9,"reference","OUT",0
2015,"SCI_YELLOWBANKS","CEN-INNER-1",0,1.96666666666667,"reference","OUT",0
2015,"SCI_YELLOWBANKS","CEN-INNER-2",0,4.6,"reference","OUT",0
2015,"SCI_YELLOWBANKS","CEN-MID-1",0,3.01666666666667,"reference","OUT",0
2015,"SCI_YELLOWBANKS","CEN-MID-2",0,8.11666666666667,"reference","OUT",0
2015,"SCI_YELLOWBANKS","CEN-OUTER-1",0,2.06666666666667,"reference","OUT",0
2015,"SCI_YELLOWBANKS","CEN-OUTER-2",0,0.25,"reference","OUT",0
2015,"SCI_YELLOWBANKS","W-INNER-1",0,0.183333333333333,"reference","OUT",0
2015,"SCI_YELLOWBANKS","W-INNER-2",0.0166666666666667,0.1,"reference","OUT",0
2015,"SCI_YELLOWBANKS","W-MID-1",0,0.166666666666667,"reference","OUT",0
2015,"SCI_YELLOWBANKS","W-MID-2",0,5.85,"reference","OUT",0
2015,"SCI_YELLOWBANKS","W-OUTER-1",0,7.3,"reference","OUT",0
2015,"SCI_YELLOWBANKS","W-OUTER-2",0.0166666666666667,8.48333333333333,"reference","OUT",0
2015,"SCTW","2",0,8,"REFERENCE","OUT",0
2015,"SCTW","3",0,0.166666666666667,"REFERENCE","OUT",0
2015,"SRI_CLUSTER_POINT","N-INNER-1",0,0.133333333333333,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","N-INNER-2",0,0.85,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","N-MID-1",0,0.95,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","N-MID-2",0,0.833333333333333,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","N-OUTER-1",0,2.55,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","N-OUTER-2",0,1.9,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","S-INNER-1",0,11.5,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","S-INNER-2",0,15.7666666666667,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","S-MID-1",0,21.8,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","S-MID-2",0,20.55,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","S-OUTER-1",0,5.01666666666667,"reference","OUT",0
2015,"SRI_CLUSTER_POINT","S-OUTER-2",0,6.36666666666667,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","E-INNER-1",0,13.75,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","E-INNER-2",0,4.43333333333333,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","E-MID-1",0,12.3,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","E-MID-2",0,5.78333333333333,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","E-OUTER-1",0,15.8,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","E-OUTER-2",0,11.0333333333333,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","W-INNER-1",0,19.5833333333333,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","W-INNER-2",0,18.35,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","W-MID-1",0,20.7166666666667,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","W-MID-2",0,79.1666666666667,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","W-OUTER-1",0,16.5333333333333,"reference","OUT",0
2015,"SRI_JOHNSONS_LEE_SOUTH","W-OUTER-2",0,32.5,"reference","OUT",0
2015,"SRI_SOUTH_POINT","E-INNER-1",0,2.53333333333333,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","E-INNER-2",0,0.133333333333333,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","E-MID-1",0,1.66666666666667,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","E-MID-2",0,0.766666666666667,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","E-OUTER-1",0,2.46666666666667,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","E-OUTER-2",0,2.45,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","W-INNER-1",0,12.9333333333333,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","W-INNER-2",0,22.2166666666667,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","W-MID-1",0,11.3333333333333,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","W-MID-2",0.0166666666666667,17.2166666666667,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","W-OUTER-1",0,4.53333333333333,"SMR","IN",2003
2015,"SRI_SOUTH_POINT","W-OUTER-2",0,4.91666666666667,"SMR","IN",2003
2016,"ABUR","1",0,0,"REFERENCE","OUT",0
2016,"ABUR","2",0.0125,0,"REFERENCE","OUT",0
2016,"AHND","1",0,0,"REFERENCE","OUT",0
2016,"AHND","2",0,0,"REFERENCE","OUT",0
2016,"ANACAPA_EAST_ISLE","CEN-INNER-1",0.0333333333333333,0.0166666666666667,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","CEN-INNER-2",0.0166666666666667,0.1,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","CEN-OUTER-1",0.0833333333333333,0.0333333333333333,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","CEN-OUTER-2",0.0166666666666667,0.4,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","E-INNER-1",0,0.35,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","E-INNER-2",0.15,0.1,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","E-OUTER-1",0.0166666666666667,0.6,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","E-OUTER-2",0,0.0333333333333333,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","W-INNER-1",0.0166666666666667,0.0666666666666667,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","W-INNER-2",0.0166666666666667,0.0166666666666667,"SMR","IN",1978
2016,"ANACAPA_EAST_ISLE","W-OUTER-1",0.0833333333333333,0.05,"SMR","IN",1978
2016,"ANACAPA_LIGHTHOUSE_REEF","CEN-INNER-1",0,1.46666666666667,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","CEN-INNER-2",0,0.433333333333333,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","CEN-OUTER-1",0,3.31666666666667,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","CEN-OUTER-2",0,11.6166666666667,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","E-INNER-1",0.05,0.966666666666667,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","E-INNER-2",0,5.25,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","E-OUTER-1",0,0.8,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","E-OUTER-2",0,1.88333333333333,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","W-INNER-1",0,4.81666666666667,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","W-INNER-2",0,7.91666666666667,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","W-OUTER-1",0,12.9333333333333,"reference","OUT",0
2016,"ANACAPA_LIGHTHOUSE_REEF","W-OUTER-2",0,6.46666666666667,"reference","OUT",0
2016,"ANACAPA_MIDDLE_ISLE","CEN-INNER-1",0.116666666666667,0.0833333333333333,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","CEN-INNER-2",0,0.1,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","CEN-OUTER-1",0,0.166666666666667,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","CEN-OUTER-2",0.0166666666666667,0.383333333333333,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","E-INNER-1",0.1,0,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","E-INNER-2",0.0333333333333333,0.1,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","E-OUTER-1",0,0.483333333333333,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","E-OUTER-2",0.05,0.116666666666667,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","W-INNER-1",0,0.416666666666667,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","W-INNER-2",0.0333333333333333,0.45,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","W-OUTER-1",0.0833333333333333,0.933333333333333,"SMR","IN",2003
2016,"ANACAPA_MIDDLE_ISLE","W-OUTER-2",0.05,0.366666666666667,"SMR","IN",2003
2016,"ANACAPA_WEST_ISLE","CEN-INNER-1",0.0333333333333333,0.133333333333333,"SMCA","IN",2003
2016,"ANACAPA_WEST_ISLE","CEN-INNER-2",0,0.6,"SMCA","IN",2003
2016,"ANACAPA_WEST_ISLE","CEN-OUTER-1",0,0.833333333333333,"SMCA","IN",2003
2016,"ANACAPA_WEST_ISLE","CEN-OUTER-2",0,0.566666666666667,"SMCA","IN",2003
2016,"ANACAPA_WEST_ISLE","E-INNER-1",0.0166666666666667,0.983333333333333,"SMCA","IN",2003
2016,"ANACAPA_WEST_ISLE","E-INNER-2",0,3.36666666666667,"SMCA","IN",2003
2016,"ANACAPA_WEST_ISLE","E-OUTER-1",0,0.7,"SMCA","IN",2003
2016,"ANACAPA_WEST_ISLE","E-OUTER-2",0,0.466666666666667,"SMCA","IN",2003
2016,"ANACAPA_WEST_ISLE","W-INNER-1",0.0166666666666667,1.26666666666667,"SMCA","IN",2003
2016,"ANACAPA_WEST_ISLE","W-INNER-2",0,6.15,"SMCA","IN",2003
2016,"AQUE","1",0.0125,2.83333333333333,"REFERENCE","OUT",0
2016,"AQUE","2",0,4.83333333333333,"REFERENCE","OUT",0
2016,"AQUE","3",0,0.166666666666667,"REFERENCE","OUT",0
2016,"AQUE","4",0.005,0.5,"REFERENCE","OUT",0
2016,"AQUE","5",0.005,0,"REFERENCE","OUT",0
2016,"AQUE","6",0.000833333333333333,0.166666666666667,"REFERENCE","OUT",0
2016,"AQUE","7",0.0166666666666667,0,"REFERENCE","OUT",0
2016,"ARROYO_QUEMADO","E-INNER-1",0,3.85,"reference","OUT",0
2016,"ARROYO_QUEMADO","E-INNER-2",0.0333333333333333,0.1,"reference","OUT",0
2016,"ARROYO_QUEMADO","E-MID-1",0,0.316666666666667,"reference","OUT",0
2016,"ARROYO_QUEMADO","E-MID-2",0,0.766666666666667,"reference","OUT",0
2016,"ARROYO_QUEMADO","E-OUTER-1",0,0.45,"reference","OUT",0
2016,"ARROYO_QUEMADO","E-OUTER-2",0,3.73333333333333,"reference","OUT",0
2016,"ARROYO_QUEMADO","W-INNER-1",0,0.3,"reference","OUT",0
2016,"ARROYO_QUEMADO","W-INNER-2",0,2.43333333333333,"reference","OUT",0
2016,"ARROYO_QUEMADO","W-MID-1",0,0.55,"reference","OUT",0
2016,"ARROYO_QUEMADO","W-MID-2",0,0.0666666666666667,"reference","OUT",0
2016,"ARROYO_QUEMADO","W-OUTER-1",0,3.58333333333333,"reference","OUT",0
2016,"ARROYO_QUEMADO","W-OUTER-2",0,0.683333333333333,"reference","OUT",0
2016,"BULL","1",0,2.33333333333333,"REFERENCE","OUT",0
2016,"BULL","3",0,0.333333333333333,"REFERENCE","OUT",0
2016,"BULL","6",0,0,"REFERENCE","OUT",0
2016,"CARP","1",0.0283333333333333,0.5,"REFERENCE","OUT",0
2016,"CARP","2",0.0483333333333333,0.833333333333333,"REFERENCE","OUT",0
2016,"CARP","3",0.00666666666666667,4.5,"REFERENCE","OUT",0
2016,"CARP","4",0.0141666666666667,11.3333333333333,"REFERENCE","OUT",0
2016,"CARP","5",0.0591666666666667,1.83333333333333,"REFERENCE","OUT",0
2016,"CARP","6",0.005,19,"REFERENCE","OUT",0
2016,"CARP","7",0.0116666666666667,20.3333333333333,"REFERENCE","OUT",0
2016,"CARP","8",0.00833333333333333,17,"REFERENCE","OUT",0
2016,"CARP","9",0.0108333333333333,0,"REFERENCE","OUT",0
2016,"GOLB","1",0,1,"REFERENCE","OUT",0
2016,"GOLB","2",0,0,"REFERENCE","OUT",0
2016,"HORSESHOE_REEF","E-INNER-1",0.0166666666666667,6.71666666666667,"reference","OUT",0
2016,"HORSESHOE_REEF","E-INNER-2",0,24.1666666666667,"reference","OUT",0
2016,"HORSESHOE_REEF","E-MID-1",0.0166666666666667,8.03333333333333,"reference","OUT",0
2016,"HORSESHOE_REEF","E-MID-2",0,5.23333333333333,"reference","OUT",0
2016,"HORSESHOE_REEF","E-OUTER-1",0,1.6,"reference","OUT",0
2016,"HORSESHOE_REEF","E-OUTER-2",0,0.516666666666667,"reference","OUT",0
2016,"HORSESHOE_REEF","W-INNER-1",0,0.7,"reference","OUT",0
2016,"HORSESHOE_REEF","W-INNER-2",0.0833333333333333,1.83333333333333,"reference","OUT",0
2016,"HORSESHOE_REEF","W-MID-1",0.0166666666666667,0.233333333333333,"reference","OUT",0
2016,"HORSESHOE_REEF","W-MID-2",0,0.166666666666667,"reference","OUT",0
2016,"HORSESHOE_REEF","W-OUTER-2",0,0.566666666666667,"reference","OUT",0
2016,"IV_REEF","E-INNER-1",0.283333333333333,5.4,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","E-INNER-2",0.0166666666666667,0.85,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","E-MID-1",0.0166666666666667,0.333333333333333,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","E-MID-2",0.116666666666667,0.5,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","E-OUTER-1",0,0.85,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","E-OUTER-2",0.0166666666666667,1.85,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","W-INNER-1",0.0166666666666667,0.333333333333333,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","W-INNER-2",0.116666666666667,1.25,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","W-MID-1",0,0.316666666666667,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","W-MID-2",0,8.35,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","W-OUTER-1",0,0.466666666666667,"SMCA (No-Tak*","IN",2012
2016,"IV_REEF","W-OUTER-2",0,0.216666666666667,"SMCA (No-Tak*","IN",2012
2016,"IVEE","1",0.00416666666666667,0,"SMCA","IN",2012
2016,"IVEE","2",0.005,0,"SMCA","IN",2012
2016,"IVEE","3",0.0408333333333333,1.16666666666667,"SMCA","IN",2012
2016,"IVEE","4",0.0225,0,"SMCA","IN",2012
2016,"IVEE","5",0.0433333333333333,9,"SMCA","IN",2012
2016,"IVEE","6",0.0366666666666667,0.166666666666667,"SMCA","IN",2012
2016,"IVEE","7",0.00583333333333333,0,"SMCA","IN",2012
2016,"IVEE","8",0.0025,0,"SMCA","IN",2012
2016,"MOHK","1",0.134166666666667,1,"REFERENCE","OUT",0
2016,"MOHK","2",0.0158333333333333,1.66666666666667,"REFERENCE","OUT",0
2016,"MOHK","3",0.025,0,"REFERENCE","OUT",0
2016,"NAPL","1",0.00166666666666667,2.16666666666667,"SMCA","IN",2012
2016,"NAPL","2",0.0525,0.833333333333333,"SMCA","IN",2012
2016,"NAPL","3",0.005,1.33333333333334,"SMCA","IN",2012
2016,"NAPL","4",0.00166666666666667,0,"SMCA","IN",2012
2016,"NAPL","5",0.0316666666666667,0,"SMCA","IN",2012
2016,"NAPL","6",0.000833333333333333,0.833333333333333,"SMCA","IN",2012
2016,"NAPL","7",0,0.5,"SMCA","IN",2012
2016,"NAPL","8",0.00166666666666667,0.666666666666667,"SMCA","IN",2012
2016,"NAPL","9",0.0108333333333333,0,"SMCA","IN",2012
2016,"NAPLES","CEN-INNER-1",0.0166666666666667,0.616666666666667,"SMCA","IN",2012
2016,"NAPLES","CEN-INNER-2",0.0166666666666667,0.35,"SMCA","IN",2012
2016,"NAPLES","CEN-OUTER-1",0,0.666666666666667,"SMCA","IN",2012
2016,"NAPLES","CEN-OUTER-2",0,0.1,"SMCA","IN",2012
2016,"NAPLES","E-INNER-1",0,0.0666666666666667,"SMCA","IN",2012
2016,"NAPLES","E-INNER-2",0,0.166666666666667,"SMCA","IN",2012
2016,"NAPLES","E-OUTER-1",0,0.366666666666667,"SMCA","IN",2012
2016,"NAPLES","E-OUTER-2",0,0.716666666666667,"SMCA","IN",2012
2016,"NAPLES","W-INNER-1",0,0.75,"SMCA","IN",2012
2016,"NAPLES","W-INNER-2",0,0.2,"SMCA","IN",2012
2016,"NAPLES","W-OUTER-1",0,0.15,"SMCA","IN",2012
2016,"NAPLES","W-OUTER-2",0,0.05,"SMCA","IN",2012
2016,"SCDI","2",0,0.333333333333333,"REFERENCE","OUT",0
2016,"SCDI","3",0,1.16666666666667,"REFERENCE","OUT",0
2016,"SCI_CAVERN_POINT","E-INNER-1",0.133333333333333,0.0166666666666667,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","E-INNER-2",0.166666666666667,0.366666666666667,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","E-MID-1",0,0.0666666666666667,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","E-MID-2",0.0333333333333333,0.216666666666667,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","E-OUTER-1",0,0.05,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","E-OUTER-2",0,0.133333333333333,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","W-INNER-1",0.0166666666666667,1.11666666666667,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","W-INNER-2",0.0166666666666667,0.116666666666667,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","W-MID-1",0.116666666666667,0.666666666666667,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","W-MID-2",0.0166666666666667,0.216666666666667,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","W-OUTER-1",0.0666666666666667,0.316666666666667,"SMR","IN",2003
2016,"SCI_CAVERN_POINT","W-OUTER-2",0.0166666666666667,0.116666666666667,"SMR","IN",2003
2016,"SCI_COCHE_POINT","E-INNER-1",0,9.6,"reference","OUT",0
2016,"SCI_COCHE_POINT","E-INNER-2",0,7.88333333333333,"reference","OUT",0
2016,"SCI_COCHE_POINT","E-MID-1",0,1.3,"reference","OUT",0
2016,"SCI_COCHE_POINT","E-MID-2",0,1.41666666666667,"reference","OUT",0
2016,"SCI_COCHE_POINT","E-OUTER-1",0,0.416666666666667,"reference","OUT",0
2016,"SCI_COCHE_POINT","E-OUTER-2",0,0.15,"reference","OUT",0
2016,"SCI_COCHE_POINT","W-INNER-1",0,15.1833333333333,"reference","OUT",0
2016,"SCI_COCHE_POINT","W-INNER-2",0.0166666666666667,6.08333333333333,"reference","OUT",0
2016,"SCI_COCHE_POINT","W-MID-1",0,0.3,"reference","OUT",0
2016,"SCI_COCHE_POINT","W-MID-2",0,0.916666666666667,"reference","OUT",0
2016,"SCI_COCHE_POINT","W-OUTER-1",0,0.383333333333333,"reference","OUT",0
2016,"SCI_COCHE_POINT","W-OUTER-2",0,0.316666666666667,"reference","OUT",0
2016,"SCI_HAZARDS","CEN-INNER-1",0,4.2,"reference","OUT",0
2016,"SCI_HAZARDS","CEN-INNER-2",0,38.8833333333333,"reference","OUT",0
2016,"SCI_HAZARDS","CEN-OUTER-1",0,0.933333333333333,"reference","OUT",0
2016,"SCI_HAZARDS","CEN-OUTER-2",0,1.38333333333333,"reference","OUT",0
2016,"SCI_HAZARDS","E-INNER-1",0,2.71666666666667,"reference","OUT",0
2016,"SCI_HAZARDS","E-INNER-2",0,10.3833333333333,"reference","OUT",0
2016,"SCI_HAZARDS","E-OUTER-1",0,0.9,"reference","OUT",0
2016,"SCI_HAZARDS","E-OUTER-2",0,0.533333333333333,"reference","OUT",0
2016,"SCI_HAZARDS","W-INNER-1",0,0.0166666666666667,"reference","OUT",0
2016,"SCI_HAZARDS","W-INNER-2",0,13.2666666666667,"reference","OUT",0
2016,"SCI_HAZARDS","W-OUTER-1",0,1.43333333333333,"reference","OUT",0
2016,"SCI_HAZARDS","W-OUTER-2",0,1.31666666666667,"reference","OUT",0
2016,"SCI_PELICAN","CEN-INNER-1",0,0.116666666666667,"reference","OUT",0
2016,"SCI_PELICAN","CEN-INNER-2",0,0.0166666666666667,"reference","OUT",0
2016,"SCI_PELICAN","E-INNER-2",0,0.133333333333333,"reference","OUT",0
2016,"SCI_PELICAN","E-OUTER-2",0,0.0666666666666667,"reference","OUT",0
2016,"SCI_PELICAN","W-INNER-1",0,1.85,"reference","OUT",0
2016,"SCI_PELICAN","W-INNER-2",0,1.1,"reference","OUT",0
2016,"SCI_PELICAN","W-OUTER-1",0,0.15,"reference","OUT",0
2016,"SCI_PELICAN","W-OUTER-2",0,0.0166666666666667,"reference","OUT",0
2016,"SCI_SCORPION","E-INNER-1",0,0.216666666666667,"SMR","IN",2003
2016,"SCI_SCORPION","E-INNER-2",0,3.75,"SMR","IN",2003
2016,"SCI_SCORPION","E-MID-1",0,1.6,"SMR","IN",2003
2016,"SCI_SCORPION","E-MID-2",0,0.3,"SMR","IN",2003
2016,"SCI_SCORPION","E-OUTER-1",0,0.0333333333333333,"SMR","IN",2003
2016,"SCI_SCORPION","E-OUTER-2",0.0166666666666667,0.1,"SMR","IN",2003
2016,"SCI_SCORPION","W-INNER-1",0.25,0.233333333333333,"SMR","IN",2003
2016,"SCI_SCORPION","W-INNER-2",0.1,0.4,"SMR","IN",2003
2016,"SCI_SCORPION","W-MID-1",0.183333333333333,0.25,"SMR","IN",2003
2016,"SCI_SCORPION","W-MID-2",0.15,0.233333333333333,"SMR","IN",2003
2016,"SCI_SCORPION","W-OUTER-1",0,0.133333333333333,"SMR","IN",2003
2016,"SCI_SCORPION","W-OUTER-2",0.0333333333333333,0.0666666666666667,"SMR","IN",2003
2016,"SCTW","2",0,2.16666666666667,"REFERENCE","OUT",0
2016,"SCTW","3",0,0,"REFERENCE","OUT",0
2016,"SMI_CUYLER","E-INNER-1",0,7.68333333333333,"reference","OUT",0
2016,"SMI_CUYLER","E-INNER-2",0,27.9833333333333,"reference","OUT",0
2016,"SMI_CUYLER","E-MID-1",0,23.8833333333333,"reference","OUT",0
2016,"SMI_CUYLER","E-MID-2",0,8.1,"reference","OUT",0
2016,"SMI_CUYLER","E-OUTER-1",0,12.2333333333333,"reference","OUT",0
2016,"SMI_CUYLER","E-OUTER-2",0,11.95,"reference","OUT",0
2016,"SMI_CUYLER","W-INNER-1",0,8.46666666666667,"reference","OUT",0
2016,"SMI_CUYLER","W-INNER-2",0,6.3,"reference","OUT",0
2016,"SMI_CUYLER","W-MID-1",0,26.3833333333333,"reference","OUT",0
2016,"SMI_CUYLER","W-MID-2",0,17.95,"reference","OUT",0
2016,"SMI_CUYLER","W-OUTER-1",0,1.65,"reference","OUT",0
2016,"SMI_CUYLER","W-OUTER-2",0,8.1,"reference","OUT",0
2016,"SMI_HARRIS_PT_RESERVE","E-INNER-1",0,9.11666666666667,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","E-INNER-2",0,22.15,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","E-MID-1",0,18.4,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","E-MID-2",0,23.6,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","E-OUTER-1",0,12.6666666666667,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","E-OUTER-2",0,11.5,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","W-INNER-1",0,31.4833333333333,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","W-INNER-2",0,4.66666666666667,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","W-MID-1",0,25.2,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","W-MID-2",0,12.2333333333333,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","W-OUTER-1",0,0.516666666666667,"SMR","IN",2003
2016,"SMI_HARRIS_PT_RESERVE","W-OUTER-2",0,0.55,"SMR","IN",2003
2016,"SRI_CLUSTER_POINT","N-INNER-1",0,1.1,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","N-INNER-2",0,4,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","N-MID-1",0,2.98333333333333,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","N-MID-2",0,5.26666666666667,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","N-OUTER-1",0,0.283333333333333,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","N-OUTER-2",0,0.766666666666667,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","S-INNER-1",0,5.83333333333333,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","S-INNER-2",0,25.2333333333333,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","S-MID-1",0,3.06666666666667,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","S-MID-2",0,7.86666666666667,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","S-OUTER-1",0,6.9,"reference","OUT",0
2016,"SRI_CLUSTER_POINT","S-OUTER-2",0,33.7166666666667,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","E-INNER-1",0,26.05,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","E-INNER-2",0,34.7166666666667,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","E-MID-1",0,6.86666666666667,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","E-MID-2",0,4.96666666666667,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","E-OUTER-1",0,16.1,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","E-OUTER-2",0,13.95,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","W-INNER-1",0,3.78333333333333,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","W-INNER-2",0,15.8333333333333,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","W-MID-1",0,4.85,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","W-MID-2",0,28.3333333333333,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","W-OUTER-1",0,13.3333333333333,"reference","OUT",0
2016,"SRI_JOHNSONS_LEE_SOUTH","W-OUTER-2",0,16.8,"reference","OUT",0
2016,"SRI_SOUTH_POINT","E-INNER-1",0.0333333333333333,2.53333333333333,"SMR","IN",2003
2016,"SRI_SOUTH_POINT","E-INNER-2",0,21.6833333333333,"SMR","IN",2003
2016,"SRI_SOUTH_POINT","E-MID-1",0,3.88333333333333,"SMR","IN",2003
