campus,method,year,month,day,site,side,zone,transect,depth,MPAGroup,MPA_STATUS,RESERVE,MLPA_REGN,REGION,SUBREGION,LAT_WGS84,LON_WGS84,YEAR_MPA
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,W,INNER,3,,Harris Point SMR,reference,OUT,SCSR,NCI West,SMI,34.05705,-120.3526,0
UCSB,SBTL_SWATH,2003,11,4,SMI_CUYLER,W,INNER,4,,Harris Point SMR,reference,OUT,SCSR,NCI West,SMI,34.05705,-120.3526,0
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,CEN,MID,1,10.7,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.052327,-120.3358,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,CEN,MID,2,11.3,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.052327,-120.3358,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,CEN,MID,3,12.5,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.052327,-120.3358,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,N,INNER,1,10.7,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.055566,-120.3343,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,N,INNER,2,10.7,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.055566,-120.3343,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,N,INNER,3,9.1,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.055566,-120.3343,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,N,MID,1,12.2,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.055566,-120.3343,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,N,MID,2,12.2,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.055566,-120.3343,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,N,MID,3,12.2,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.055566,-120.3343,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,N,OUTER,1,11.3,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.055566,-120.3343,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,N,OUTER,2,9.8,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.055566,-120.3343,2003
UCSB,SBTL_SWATH,2003,10,16,SMI_PRINCE_ISLAND,N,OUTER,3,9.8,Harris Point SMR,SMR,IN,SCSR,NCI West,SMI,34.055566,-120.3343,2003
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,INNER,1,9.5,Harris Point SMR,reference,OUT,SCSR,NCI West,SMI,34.027292,-120.411744,0
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,INNER,2,9.5,Harris Point SMR,reference,OUT,SCSR,NCI West,SMI,34.027292,-120.411744,0
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,MID,1,8.8,Harris Point SMR,reference,OUT,SCSR,NCI West,SMI,34.027292,-120.411744,0
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,MID,2,8.8,Harris Point SMR,reference,OUT,SCSR,NCI West,SMI,34.027292,-120.411744,0
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,OUTER,1,7.3,Harris Point SMR,reference,OUT,SCSR,NCI West,SMI,34.027292,-120.411744,0
UCSB,SBTL_SWATH,2003,11,3,SMI_TYLER_BIGHT,W,OUTER,2,7.3,Harris Point SMR,reference,OUT,SCSR,NCI West,SMI,34.027292,-120.411744,0
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,INNER,1,,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.9539,-120.2119,0
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,INNER,2,,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.9539,-120.2119,0
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,MID,1,12.2,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.9539,-120.2119,0
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,MID,2,11.3,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.9539,-120.2119,0
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,OUTER,1,10.7,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.9539,-120.2119,0
UCSB,SBTL_SWATH,2003,11,19,SRI_BEE_ROCK,W,OUTER,2,12.2,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.9539,-120.2119,0
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,CEN,MID,1,9.1,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.037782,-120.05953,2003
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,CEN,MID,2,11,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.037782,-120.05953,2003
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,CEN,MID,3,11.6,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.037782,-120.05953,2003
UCSB,SBTL_SWATH,2003,10,17,SRI_CARRINGTON,E,MID,1,11.9,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.041424,-120.04256,2003
UCSB,SBTL_SWATH,2003,10,17,SRI_CARRINGTON,E,MID,2,9.1,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.041424,-120.04256,2003
UCSB,SBTL_SWATH,2003,10,17,SRI_CARRINGTON,E,MID,3,10.7,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.041424,-120.04256,2003
UCSB,SBTL_SWATH,2003,10,17,SRI_CARRINGTON,E,OUTER,1,13.1,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.041424,-120.04256,2003
UCSB,SBTL_SWATH,2003,10,17,SRI_CARRINGTON,E,OUTER,2,13.4,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.041424,-120.04256,2003
UCSB,SBTL_SWATH,2003,10,17,SRI_CARRINGTON,E,OUTER,3,13.4,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.041424,-120.04256,2003
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,INNER,1,8.5,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.031681,-120.0701,2003
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,INNER,2,7.9,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.031681,-120.0701,2003
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,INNER,3,5.8,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.031681,-120.0701,2003
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,OUTER,1,9.5,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.031681,-120.0701,2003
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,OUTER,2,12.2,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.031681,-120.0701,2003
UCSB,SBTL_SWATH,2003,11,6,SRI_CARRINGTON,W,OUTER,3,11.3,Carrington Point SMR,SMR,IN,SCSR,NCI West,SRI,34.031681,-120.0701,2003
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,INNER,1,,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.923833,-120.192,0
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,INNER,2,,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.923833,-120.192,0
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,MID,1,9.5,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.923833,-120.192,0
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,MID,2,9.8,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.923833,-120.192,0
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,OUTER,1,10.1,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.923833,-120.192,0
UCSB,SBTL_SWATH,2003,11,19,SRI_CLUSTER_POINT,S,OUTER,2,10.1,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.923833,-120.192,0
UCSB,SBTL_SWATH,2003,11,13,SRI_RODES_REEF,W,MID,1,,Carrington Point SMR,reference,OUT,SCSR,NCI West,SRI,34.031188,-120.10881,0
UCSB,SBTL_SWATH,2003,11,13,SRI_RODES_REEF,W,MID,2,,Carrington Point SMR,reference,OUT,SCSR,NCI West,SRI,34.031188,-120.10881,0
UCSB,SBTL_SWATH,2003,11,13,SRI_RODES_REEF,W,OUTER,1,,Carrington Point SMR,reference,OUT,SCSR,NCI West,SRI,34.031188,-120.10881,0
UCSB,SBTL_SWATH,2003,11,13,SRI_RODES_REEF,W,OUTER,2,,Carrington Point SMR,reference,OUT,SCSR,NCI West,SRI,34.031188,-120.10881,0
UCSB,SBTL_SWATH,2003,10,15,SRI_SOUTH_POINT,E,MID,1,,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.891567,-120.1192,2003
UCSB,SBTL_SWATH,2003,10,15,SRI_SOUTH_POINT,E,MID,2,,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.891567,-120.1192,2003
UCSB,SBTL_SWATH,2003,10,15,SRI_SOUTH_POINT,E,MID,3,,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.891567,-120.1192,2003
UCSB,SBTL_SWATH,2003,10,14,SRI_SOUTH_POINT,E,MID,4,,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.891567,-120.1192,2003
UCSB,SBTL_SWATH,2003,10,14,SRI_SOUTH_POINT,E,OUTER,1,,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.891567,-120.1192,2003
UCSB,SBTL_SWATH,2003,10,14,SRI_SOUTH_POINT,E,OUTER,2,,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.891567,-120.1192,2003
UCSB,SBTL_SWATH,2003,10,14,SRI_SOUTH_POINT,E,OUTER,3,,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.891567,-120.1192,2003
UCSB,SBTL_SWATH,2003,10,15,SRI_SOUTH_POINT,W,MID,1,14.6,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2003,10,15,SRI_SOUTH_POINT,W,MID,2,13.4,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2003,10,15,SRI_SOUTH_POINT,W,MID,3,13.4,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2003,10,15,SRI_SOUTH_POINT,W,OUTER,1,15.2,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2003,10,15,SRI_SOUTH_POINT,W,OUTER,2,15.5,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2003,10,15,SRI_SOUTH_POINT,W,OUTER,3,15.2,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,INNER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017667,-119.363683,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,INNER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017667,-119.363683,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,OUTER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017667,-119.363683,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,CEN,OUTER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017667,-119.363683,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,INNER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017033,-119.361133,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,INNER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017033,-119.361133,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,OUTER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017033,-119.361133,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,E,OUTER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017033,-119.361133,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,INNER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.015867,-119.371733,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,INNER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.015867,-119.371733,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,OUTER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.015867,-119.371733,1978
UCSB,SBTL_SWATH,2004,7,1,ANACAPA_EAST_ISLE,W,OUTER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.015867,-119.371733,1978
UCSB,SBTL_SWATH,2004,8,20,ANACAPA_MIDDLE_ISLE,CEN,OUTER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.009883,-119.388333,2003
UCSB,SBTL_SWATH,2004,8,20,ANACAPA_MIDDLE_ISLE,CEN,OUTER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.009883,-119.388333,2003
UCSB,SBTL_SWATH,2004,8,20,ANACAPA_MIDDLE_ISLE,CEN,OUTER,3,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.009883,-119.388333,2003
UCSB,SBTL_SWATH,2004,8,20,ANACAPA_MIDDLE_ISLE,CEN,OUTER,4,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.009883,-119.388333,2003
UCSB,SBTL_SWATH,2004,8,20,ANACAPA_MIDDLE_ISLE,E,INNER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.0085,-119.388167,2003
UCSB,SBTL_SWATH,2004,8,20,ANACAPA_MIDDLE_ISLE,E,INNER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.0085,-119.388167,2003
UCSB,SBTL_SWATH,2004,8,20,ANACAPA_MIDDLE_ISLE,E,OUTER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.0085,-119.388167,2003
UCSB,SBTL_SWATH,2004,8,20,ANACAPA_MIDDLE_ISLE,E,OUTER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.0085,-119.388167,2003
UCSB,SBTL_SWATH,2004,8,19,ANACAPA_MIDDLE_ISLE,W,INNER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2004,8,19,ANACAPA_MIDDLE_ISLE,W,INNER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2004,8,19,ANACAPA_MIDDLE_ISLE,W,OUTER,1,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2004,8,19,ANACAPA_MIDDLE_ISLE,W,OUTER,2,,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.007833,-119.394467,2003
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,INNER,1,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,INNER,2,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,OUTER,1,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,CEN,OUTER,2,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016983,-119.432917,2003
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,INNER,1,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,INNER,2,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,OUTER,1,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2004,7,16,ANACAPA_WEST_ISLE,E,OUTER,2,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.016083,-119.421833,2003
UCSB,SBTL_SWATH,2004,7,21,ANACAPA_WEST_ISLE,W,INNER,1,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2004,7,21,ANACAPA_WEST_ISLE,W,INNER,2,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2004,7,21,ANACAPA_WEST_ISLE,W,OUTER,1,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2004,7,21,ANACAPA_WEST_ISLE,W,OUTER,2,,Anacapa Island SMCA,SMCA,IN,SCSR,NCI East,ANA,34.017417,-119.438067,2003
UCSB,SBTL_SWATH,2004,7,8,COJO,E,INNER,1,,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2004,7,8,COJO,E,INNER,2,,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2004,7,6,COJO,E,MID,1,,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2004,7,6,COJO,E,MID,2,,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2004,7,6,COJO,E,OUTER,1,,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2004,7,6,COJO,E,OUTER,2,,Point Conception SMR,reference,OUT,SCSR,Mainland - SB,Pt Conception,34.441287,-120.416793,0
UCSB,SBTL_SWATH,2004,7,6,COJO,W,INNER,1,,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2004,7,6,COJO,W,INNER,2,,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2004,7,6,COJO,W,MID,1,,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2004,7,6,COJO,W,MID,2,,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2004,7,6,COJO,W,OUTER,1,,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2004,7,6,COJO,W,OUTER,2,,Point Conception SMR,SMR,IN,SCSR,Mainland - SB,Pt Conception,34.443204,-120.423326,2012
UCSB,SBTL_SWATH,2004,7,7,JALAMA,N,INNER,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,N,INNER,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,N,MID,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,N,MID,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,N,OUTER,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,N,OUTER,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.48696,-120.500523,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,S,INNER,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,S,INNER,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,S,MID,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,S,MID,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,S,OUTER,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2004,7,7,JALAMA,S,OUTER,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.480842,-120.494458,0
UCSB,SBTL_SWATH,2004,7,27,PURISIMA,N,INNER,1,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.729501,-120.631705,2007
UCSB,SBTL_SWATH,2004,7,27,PURISIMA,N,INNER,2,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.729501,-120.631705,2007
UCSB,SBTL_SWATH,2004,7,27,PURISIMA,N,MID,1,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.729501,-120.631705,2007
UCSB,SBTL_SWATH,2004,7,27,PURISIMA,N,MID,2,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.729501,-120.631705,2007
UCSB,SBTL_SWATH,2004,7,27,PURISIMA,N,OUTER,1,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.729501,-120.631705,2007
UCSB,SBTL_SWATH,2004,7,27,PURISIMA,N,OUTER,2,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.729501,-120.631705,2007
UCSB,SBTL_SWATH,2004,7,29,PURISIMA,S,INNER,1,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.726948,-120.627138,2007
UCSB,SBTL_SWATH,2004,7,29,PURISIMA,S,INNER,2,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.726948,-120.627138,2007
UCSB,SBTL_SWATH,2004,7,29,PURISIMA,S,MID,1,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.726948,-120.627138,2007
UCSB,SBTL_SWATH,2004,7,29,PURISIMA,S,MID,2,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.726948,-120.627138,2007
UCSB,SBTL_SWATH,2004,7,27,PURISIMA,S,OUTER,1,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.726948,-120.627138,2007
UCSB,SBTL_SWATH,2004,7,27,PURISIMA,S,OUTER,2,,Vandenberg SMR,SMR,IN,CCSR,Morro South,Vandenberg,34.726948,-120.627138,2007
UCSB,SBTL_SWATH,2004,7,28,SAL,N,INNER,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.87315,-120.634483,0
UCSB,SBTL_SWATH,2004,7,28,SAL,N,INNER,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.87315,-120.634483,0
UCSB,SBTL_SWATH,2004,7,28,SAL,N,MID,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.87315,-120.634483,0
UCSB,SBTL_SWATH,2004,7,28,SAL,N,MID,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.87315,-120.634483,0
UCSB,SBTL_SWATH,2004,7,28,SAL,N,OUTER,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.87315,-120.634483,0
UCSB,SBTL_SWATH,2004,7,28,SAL,N,OUTER,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.87315,-120.634483,0
UCSB,SBTL_SWATH,2004,7,29,SAL,S,INNER,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.871733,-120.630083,0
UCSB,SBTL_SWATH,2004,7,29,SAL,S,INNER,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.871733,-120.630083,0
UCSB,SBTL_SWATH,2004,7,29,SAL,S,MID,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.871733,-120.630083,0
UCSB,SBTL_SWATH,2004,7,29,SAL,S,MID,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.871733,-120.630083,0
UCSB,SBTL_SWATH,2004,7,28,SAL,S,OUTER,1,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.871733,-120.630083,0
UCSB,SBTL_SWATH,2004,7,28,SAL,S,OUTER,2,,Vandenberg SMR,reference,OUT,CCSR,Morro South,Vandenberg,34.871733,-120.630083,0
UCSB,SBTL_SWATH,2004,8,12,SCI_COCHE_POINT,E,INNER,1,,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2004,8,12,SCI_COCHE_POINT,E,INNER,2,,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2004,8,12,SCI_COCHE_POINT,E,MID,1,,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2004,8,12,SCI_COCHE_POINT,E,MID,2,,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2004,8,13,SCI_COCHE_POINT,E,OUTER,1,,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2004,8,13,SCI_COCHE_POINT,E,OUTER,2,,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2004,8,13,SCI_COCHE_POINT,W,INNER,1,,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
