campus,method,year,month,day,site,side,zone,transect,classcode,count,size,depth,observer,heading
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,INNER,1,PANINT,1,5,4.9,AVREY PARSONS-FIELD,300
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,INNER,1,STRPURAD,1201,,4.9,AVREY PARSONS-FIELD,300
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,INNER,2,MESFRAAD,37,,4.9,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,INNER,2,STRPURAD,275,,4.9,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,MID,1,MESFRAAD,84,,12.2,AVREY PARSONS-FIELD,120
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,MID,1,STRPURAD,16,,12.2,AVREY PARSONS-FIELD,120
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,MID,2,MESFRAAD,123,,12.2,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,MID,2,STRPURAD,103,,12.2,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,OUTER,1,MESFRAAD,127,,17.3,AVREY PARSONS-FIELD,120
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,OUTER,1,STRPURAD,16,,17.3,AVREY PARSONS-FIELD,120
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,OUTER,2,MESFRAAD,82,,17.55,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,6,5,SCI_SCORPION,E,OUTER,2,STRPURAD,22,,17.55,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,INNER,1,MESFRAAD,60,,6.1,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,INNER,1,STRPURAD,1021,,6.1,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,INNER,2,MESFRAAD,34,,5.2,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,INNER,2,STRPURAD,963,,5.2,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,MID,1,MESFRAAD,45,,10.1,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,MID,1,STRPURAD,30,,10.1,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,MID,2,MESFRAAD,52,,10.3,KATIE DAVIS,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,MID,2,STRPURAD,232,,10.3,KATIE DAVIS,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,OUTER,1,MESFRAAD,37,,17.7,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,OUTER,1,STRPURAD,12,,17.7,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,OUTER,2,MESFRAAD,47,,16.65,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,E,OUTER,2,STRPURAD,20,,16.65,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,INNER,1,MESFRAAD,40,,5.35,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,INNER,1,STRPURAD,438,,5.35,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,INNER,2,MESFRAAD,44,,5.35,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,INNER,2,PANINT,1,5,5.35,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,INNER,2,STRPURAD,1398,,5.35,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,MID,1,MESFRAAD,63,,9.466666667,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,MID,1,STRPURAD,112,,9.466666667,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,MID,2,MESFRAAD,48,,8.8,KATIE DAVIS,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,MID,2,STRPURAD,7,,8.8,KATIE DAVIS,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,OUTER,1,MESFRAAD,34,,16.05,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,OUTER,1,STRPURAD,22,,16.05,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,OUTER,2,MESFRAAD,58,,17.55,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,7,SCI_COCHE_POINT,W,OUTER,2,STRPURAD,38,,17.55,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,CEN,INNER,1,MESFRAAD,11,,6.25,LAUREN PARKER,120
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,CEN,INNER,1,STRPURAD,49,,6.25,LAUREN PARKER,120
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,CEN,OUTER,1,MESFRAAD,21,,9.75,AVREY PARSONS-FIELD,120
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,CEN,OUTER,1,STRPURAD,9,,9.75,AVREY PARSONS-FIELD,120
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,CEN,OUTER,2,MESFRAAD,12,,11,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,CEN,OUTER,2,STRPURAD,12,,11,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,E,INNER,1,MESFRAAD,12,,5.7,KATIE DAVIS,140
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,E,INNER,1,STRPURAD,21,,5.7,KATIE DAVIS,140
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,E,INNER,2,MESFRAAD,6,,5.65,KATIE DAVIS,320
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,E,INNER,2,PANINT,1,8,5.65,KATIE DAVIS,320
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,E,INNER,2,STRPURAD,13,,5.65,KATIE DAVIS,320
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,E,OUTER,1,MESFRAAD,8,,9.45,LAUREN PARKER,140
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,E,OUTER,1,STRPURAD,4,,9.45,LAUREN PARKER,140
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,E,OUTER,2,MESFRAAD,9,,9.266666667,AVREY PARSONS-FIELD,320
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,E,OUTER,2,STRPURAD,18,,9.266666667,AVREY PARSONS-FIELD,320
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,W,INNER,1,MESFRAAD,36,,4.7,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,W,INNER,1,STRPURAD,1250,,4.7,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,W,OUTER,1,MESFRAAD,18,,10.4,KEEGAN BELL,210
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,W,OUTER,1,STRPURAD,25,,10.4,KEEGAN BELL,210
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,W,OUTER,2,MESFRAAD,17,,11.8,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,22,SCI_PELICAN,W,OUTER,2,STRPURAD,19,,11.8,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,INNER,1,MESFRAAD,11,,7,KEEGAN BELL,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,INNER,1,PANINT,1,6,7,KEEGAN BELL,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,INNER,1,PANINT,2,7,7,KEEGAN BELL,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,INNER,1,PANINT,1,10,7,KEEGAN BELL,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,INNER,1,STRPURAD,555,,7,KEEGAN BELL,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,INNER,2,MESFRAAD,41,,5.95,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,INNER,2,STRPURAD,547,,5.95,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,MID,1,MESFRAAD,40,,7.3,KATIE DAVIS,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,MID,1,STRPURAD,445,,7.3,KATIE DAVIS,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,MID,2,MESFRAAD,34,,6.85,LAUREN PARKER,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,MID,2,STRPURAD,262,,6.85,LAUREN PARKER,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,OUTER,1,MESFRAAD,82,,9.5,KATIE DAVIS,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,OUTER,1,STRPURAD,86,,9.5,KATIE DAVIS,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,OUTER,2,MESFRAAD,14,,10.25,LAUREN PARKER,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,OUTER,2,PANINT,1,8,10.25,LAUREN PARKER,90
UCSB,SBTL_SWATH,2017,6,23,HORSESHOE_REEF,E,OUTER,2,STRPURAD,20,,10.25,LAUREN PARKER,90
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,CEN,OUTER,1,MESFRAAD,243,,9,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,CEN,OUTER,1,STRPURAD,458,,9,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,CEN,OUTER,2,MESFRAAD,99,,10.7,KEEGAN BELL,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,CEN,OUTER,2,STRPURAD,993,,10.7,KEEGAN BELL,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,INNER,1,MESFRAAD,23,,4.75,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,INNER,1,PANINT,1,4,4.75,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,INNER,1,PANINT,1,5,4.75,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,INNER,1,PANINT,1,6,4.75,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,INNER,1,PANINT,1,8,4.75,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,INNER,1,STRPURAD,101,,4.75,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,INNER,2,MESFRAAD,43,,5.35,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,INNER,2,STRPURAD,300,,5.35,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,1,MESFRAAD,15,,9.3,KEEGAN BELL,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,1,STRPURAD,22,,9.3,KEEGAN BELL,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,2,MESFRAAD,17,,9.45,KEEGAN BELL,90
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,E,OUTER,2,STRPURAD,181,,9.45,KEEGAN BELL,90
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,1,MESFRAAD,120,,9.333333333,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,1,STRPURAD,1559,,9.333333333,AVREY PARSONS-FIELD,270
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,2,MESFRAAD,100,,10.06666667,KEEGAN BELL,90
UCSB,SBTL_SWATH,2017,6,27,ANACAPA_LIGHTHOUSE_REEF,W,OUTER,2,STRPURAD,537,,10.06666667,KEEGAN BELL,90
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,1,MESFRAAD,64,,6.2,LAUREN PARKER,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,1,PANINT,1,6,6.2,LAUREN PARKER,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,1,PANINT,2,7,6.2,LAUREN PARKER,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,1,PANINT,5,8,6.2,LAUREN PARKER,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,1,PANINT,3,9,6.2,LAUREN PARKER,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,1,PANINT,1,10,6.2,LAUREN PARKER,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,1,STRPURAD,36,,6.2,LAUREN PARKER,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,2,MESFRAAD,16,,4.75,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,2,PANINT,1,5,4.75,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,2,PANINT,1,7,4.75,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,2,PANINT,3,8,4.75,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,2,PANINT,1,9,4.75,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,2,PANINT,2,10,4.75,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,2,PANINT,2,12,4.75,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,INNER,2,STRPURAD,4,,4.75,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,MID,1,MESFRAAD,18,,8.933333333,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,MID,1,PANINT,1,7,8.933333333,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,MID,1,PANINT,1,9,8.933333333,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,MID,1,STRPURAD,15,,8.933333333,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,MID,2,MESFRAAD,33,,10.25,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,MID,2,PANINT,1,10,10.25,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,MID,2,STRPURAD,5,,10.25,AVREY PARSONS-FIELD,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,OUTER,1,MESFRAAD,15,,14.7,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,OUTER,1,STRPURAD,6,,14.7,AVREY PARSONS-FIELD,30
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,OUTER,2,MESFRAAD,35,,13.3,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,OUTER,2,PANINT,1,8,13.3,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,E,OUTER,2,STRPURAD,11,,13.3,LAUREN PARKER,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,INNER,1,MESFRAAD,22,,5.2,AVREY PARSONS-FIELD,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,INNER,1,PANINT,1,11,5.2,AVREY PARSONS-FIELD,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,INNER,1,STRPURAD,67,,5.2,AVREY PARSONS-FIELD,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,INNER,2,MESFRAAD,22,,5.65,AVREY PARSONS-FIELD,290
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,INNER,2,PANINT,1,5,5.65,AVREY PARSONS-FIELD,290
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,INNER,2,PANINT,1,11,5.65,AVREY PARSONS-FIELD,290
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,INNER,2,STRPURAD,26,,5.65,AVREY PARSONS-FIELD,290
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,MID,1,MESFRAAD,40,,7.9,LAUREN PARKER,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,MID,1,PANINT,1,7,7.9,LAUREN PARKER,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,MID,1,PANINT,1,10,7.9,LAUREN PARKER,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,MID,1,STRPURAD,32,,7.9,LAUREN PARKER,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,MID,2,MESFRAAD,12,,9.15,KEEGAN BELL,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,MID,2,PANINT,1,8,9.15,KEEGAN BELL,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,MID,2,STRPURAD,2,,9.15,KEEGAN BELL,210
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,OUTER,1,MESFRAAD,10,,12.35,LAUREN PARKER,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,OUTER,1,PANINT,2,12,12.35,LAUREN PARKER,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,OUTER,1,STRPURAD,5,,12.35,LAUREN PARKER,110
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,OUTER,2,MESFRAAD,5,,12.05,KEEGAN BELL,290
UCSB,SBTL_SWATH,2017,6,28,SCI_CAVERN_POINT,W,OUTER,2,STRPURAD,3,,12.05,KEEGAN BELL,290
UCSB,SBTL_SWATH,2017,6,28,SCI_PELICAN,CEN,INNER,2,MESFRAAD,20,,5.1,KATIE DAVIS,120
UCSB,SBTL_SWATH,2017,6,28,SCI_PELICAN,CEN,INNER,2,STRPURAD,16,,5.1,KATIE DAVIS,120
UCSB,SBTL_SWATH,2017,6,28,SCI_PELICAN,W,INNER,2,MESFRAAD,99,,5.2,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,28,SCI_PELICAN,W,INNER,2,STRPURAD,344,,5.2,KATIE DAVIS,30
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,1,MESFRAAD,7,,6.3,AVREY PARSONS-FIELD,230
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,1,PANINT,1,5,6.3,AVREY PARSONS-FIELD,230
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,1,PANINT,4,6,6.3,AVREY PARSONS-FIELD,230
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,1,PANINT,2,7,6.3,AVREY PARSONS-FIELD,230
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,1,PANINT,2,8,6.3,AVREY PARSONS-FIELD,230
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,1,PANINT,2,9,6.3,AVREY PARSONS-FIELD,230
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,1,STRPURAD,6,,6.3,AVREY PARSONS-FIELD,230
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,2,MESFRAAD,1,,5.6,KEEGAN BELL,160
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,2,PANINT,1,7,5.6,KEEGAN BELL,160
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,2,PANINT,1,12,5.6,KEEGAN BELL,160
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,CEN,INNER,2,STRPURAD,7,,5.6,KEEGAN BELL,160
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,1,MESFRAAD,28,,5.65,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,1,PANINT,3,5,5.65,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,1,PANINT,1,6,5.65,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,1,PANINT,1,9,5.65,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,1,PANINT,1,11,5.65,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,1,PANINT,1,12,5.65,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,1,PANINT,1,14,5.65,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,1,STRPURAD,22,,5.65,AVREY PARSONS-FIELD,90
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,2,MESFRAAD,5,,5.8,KEEGAN BELL,320
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,2,PANINT,1,6,5.8,KEEGAN BELL,320
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,2,PANINT,1,7,5.8,KEEGAN BELL,320
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,2,PANINT,1,9,5.8,KEEGAN BELL,320
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,E,INNER,2,STRPURAD,9,,5.8,KEEGAN BELL,320
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,W,INNER,1,MESFRAAD,1,,5.2,AVREY PARSONS-FIELD,240
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,W,INNER,1,PANINT,1,5,5.2,AVREY PARSONS-FIELD,240
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,W,INNER,1,PANINT,1,6,5.2,AVREY PARSONS-FIELD,240
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,W,INNER,1,PANINT,4,7,5.2,AVREY PARSONS-FIELD,240
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,W,INNER,1,PANINT,1,9,5.2,AVREY PARSONS-FIELD,240
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,W,INNER,1,PANINT,1,11,5.2,AVREY PARSONS-FIELD,240
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,W,INNER,1,STRPURAD,1,,5.2,AVREY PARSONS-FIELD,240
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,W,INNER,2,MESFRAAD,5,,5.2,KEEGAN BELL,320
UCSB,SBTL_SWATH,2017,6,29,ANACAPA_EAST_ISLE,W,INNER,2,STRPURAD,2,,5.2,KEEGAN BELL,320
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,CEN,INNER,1,MESFRAAD,65,,5.8,KEEGAN BELL,120
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,CEN,INNER,1,STRPURAD,630,,5.8,KEEGAN BELL,120
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,CEN,INNER,2,MESFRAAD,70,,5.35,KEEGAN BELL,300
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,CEN,INNER,2,STRPURAD,1036,,5.35,KEEGAN BELL,300
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,CEN,OUTER,1,MESFRAAD,31,,11.15,KATIE DAVIS,120
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,CEN,OUTER,1,STRPURAD,185,,11.15,KATIE DAVIS,120
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,CEN,OUTER,2,MESFRAAD,35,,12.35,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,CEN,OUTER,2,STRPURAD,119,,12.35,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,E,INNER,1,MESFRAAD,90,,5.65,KEEGAN BELL,120
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,E,INNER,1,STRPURAD,528,,5.65,KEEGAN BELL,120
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,E,INNER,2,MESFRAAD,55,,5.3,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,E,INNER,2,STRPURAD,297,,5.3,KATIE DAVIS,300
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,E,OUTER,1,MESFRAAD,3,,12,KEEGAN BELL,120
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,E,OUTER,1,STRPURAD,16,,12,KEEGAN BELL,120
UCSB,SBTL_SWATH,2017,7,3,SCI_HAZARDS,E,OUTER,2,MESFRAAD,60,,11,KATIE DAVIS,300
